datetime,stkcd,open,high,low,close,amt,vol,change,pct_change
2024-07-17 13:53:00,000300.SH,3507.456,3507.665,3504.991,3507.448,565330850.7999878,358991.0,0.19,5.5e-05
2024-07-17 13:54:00,000300.SH,3507.447,3507.612,3506.126,3506.621,412074794.1000061,236662.0,-0.83,-0.000236
2024-07-17 13:55:00,000300.SH,3506.414,3506.414,3503.157,3503.371,608355859.8999939,426611.0,-3.25,-0.000927
2024-07-17 13:56:00,000300.SH,3503.285,3509.388,3503.285,3509.202,787096622.1000061,462467.0,5.83,0.001664
2024-07-17 13:57:00,000300.SH,3509.212,3509.965,3508.262,3509.965,606781284.5,332129.0,0.76,0.000217
2024-07-17 13:58:00,000300.SH,3509.866,3511.955,3509.866,3511.955,838045301.6000061,544920.0,1.99,0.000567
2024-07-17 13:59:00,000300.SH,3511.693,3513.456,3511.288,3511.378,856091501.5,491087.0,-0.58,-0.000164
2024-07-17 14:00:00,000300.SH,3511.528,3513.8,3511.528,3513.217,818403381.1000061,519563.0,1.84,0.000524
2024-07-17 14:01:00,000300.SH,3512.94,3514.475,3512.602,3513.49,726236799.1999817,423095.0,0.27,7.8e-05
2024-07-17 14:02:00,000300.SH,3513.127,3513.127,3511.402,3512.479,718406375.7000122,412764.0,-1.01,-0.000288
2024-07-17 14:03:00,000300.SH,3512.298,3512.298,3509.973,3512.219,628351832.8999939,393457.0,-0.26,-7.4e-05
2024-07-17 14:04:00,000300.SH,3512.0,3512.0,3508.61,3509.625,537488926.2999878,316637.0,-2.59,-0.000739
2024-07-17 14:05:00,000300.SH,3510.172,3510.506,3509.468,3510.506,525128716.8000183,293248.0,0.88,0.000251
2024-07-17 14:06:00,000300.SH,3510.22,3510.252,3508.666,3508.761,524089989.1999817,286357.0,-1.74,-0.000497
2024-07-17 14:07:00,000300.SH,3508.795,3508.806,3506.591,3507.198,599145075.3000183,401035.0,-1.56,-0.000445
2024-07-17 14:08:00,000300.SH,3507.389,3508.357,3507.324,3507.703,519281867.1000061,294826.0,0.51,0.000144
2024-07-17 14:09:00,000300.SH,3507.894,3507.96,3505.303,3505.303,531800064.1999817,322497.0,-2.4,-0.000684
2024-07-17 14:10:00,000300.SH,3505.779,3511.647,3505.779,3511.647,1032537790.0,659072.0,6.34,0.00181
2024-07-17 14:11:00,000300.SH,3511.618,3512.212,3511.268,3511.591,656328721.3999939,347825.0,-0.06,-1.6e-05
2024-07-17 14:12:00,000300.SH,3511.637,3512.638,3509.584,3510.747,728299736.3000183,419093.0,-0.84,-0.00024
2024-07-17 14:13:00,000300.SH,3510.982,3510.982,3508.678,3509.52,594448496.6999817,348031.0,-1.23,-0.000349
2024-07-17 14:14:00,000300.SH,3509.397,3510.103,3508.905,3510.103,535382512.0,295897.0,0.58,0.000166
2024-07-17 14:15:00,000300.SH,3509.342,3509.507,3507.515,3507.929,564616617.1000061,308579.0,-2.17,-0.000619
2024-07-17 14:16:00,000300.SH,3508.06,3508.06,3506.212,3506.584,550307793.8999939,316489.0,-1.35,-0.000383
2024-07-17 14:17:00,000300.SH,3506.824,3509.052,3505.901,3508.802,753436469.7000122,452532.0,2.22,0.000633
2024-07-17 14:18:00,000300.SH,3508.754,3509.352,3507.975,3508.113,485532121.3999939,273362.0,-0.69,-0.000196
2024-07-17 14:19:00,000300.SH,3507.824,3507.824,3506.17,3507.333,571484749.1000061,295115.0,-0.78,-0.000222
2024-07-17 14:20:00,000300.SH,3506.875,3508.01,3506.211,3508.01,522855891.2000122,300539.0,0.68,0.000193
2024-07-17 14:21:00,000300.SH,3507.207,3507.73,3506.177,3506.177,488394179.6999817,274192.0,-1.83,-0.000523
2024-07-17 14:22:00,000300.SH,3505.836,3505.836,3504.6,3504.606,575478613.3999939,320449.0,-1.57,-0.000448
2024-07-17 14:23:00,000300.SH,3504.58,3506.919,3503.193,3506.919,807756467.7000122,530290.0,2.31,0.00066
2024-07-17 14:24:00,000300.SH,3507.138,3509.055,3507.138,3509.055,674188118.5,427120.0,2.14,0.000609
2024-07-17 14:25:00,000300.SH,3508.895,3509.232,3507.896,3508.065,521299090.7000122,273912.0,-0.99,-0.000282
2024-07-17 14:26:00,000300.SH,3508.019,3508.562,3507.649,3508.562,517704585.0,306576.0,0.5,0.000142
2024-07-17 14:27:00,000300.SH,3508.649,3508.889,3507.799,3508.172,548724303.2999878,327603.0,-0.39,-0.000111
2024-07-17 14:28:00,000300.SH,3507.763,3508.512,3507.471,3507.766,514215451.2000122,285546.0,-0.41,-0.000116
2024-07-17 14:29:00,000300.SH,3507.306,3507.306,3505.883,3506.426,635308644.1999817,416622.0,-1.34,-0.000382
2024-07-17 14:30:00,000300.SH,3505.554,3507.35,3504.737,3507.24,765068413.5,469917.0,0.81,0.000232
2024-07-17 14:31:00,000300.SH,3507.619,3508.416,3507.273,3507.748,671402091.8000183,414109.0,0.51,0.000145
2024-07-17 14:32:00,000300.SH,3508.06,3508.569,3507.234,3508.569,653581447.6999817,381560.0,0.82,0.000234
2024-07-17 14:33:00,000300.SH,3508.196,3508.986,3507.569,3507.581,735120856.1000061,386587.0,-0.99,-0.000282
2024-07-17 14:34:00,000300.SH,3507.316,3507.748,3506.376,3507.29,693060620.8999939,390976.0,-0.29,-8.3e-05
2024-07-17 14:35:00,000300.SH,3507.419,3507.921,3504.984,3504.984,738701381.0,405428.0,-2.31,-0.000657
2024-07-17 14:36:00,000300.SH,3505.186,3506.354,3504.125,3505.617,953554787.8999939,659375.0,0.63,0.000181
2024-07-17 14:37:00,000300.SH,3505.67,3507.469,3505.643,3507.469,959615125.4000244,608013.0,1.85,0.000528
2024-07-17 14:38:00,000300.SH,3506.967,3507.276,3505.771,3507.213,771100860.3999939,455327.0,-0.26,-7.3e-05
2024-07-17 14:39:00,000300.SH,3507.096,3507.151,3506.259,3506.331,813481261.6000061,451372.0,-0.88,-0.000251
2024-07-17 14:40:00,000300.SH,3506.014,3506.856,3505.637,3506.049,814900536.7999878,465065.0,-0.28,-8e-05
2024-07-17 14:41:00,000300.SH,3506.457,3507.325,3506.182,3506.539,886259022.0,537228.0,0.49,0.00014
2024-07-17 14:42:00,000300.SH,3506.649,3507.704,3506.637,3507.529,889934422.2000122,497382.0,0.99,0.000282
2024-07-17 14:43:00,000300.SH,3507.155,3507.597,3506.566,3507.419,928815970.5,510330.0,-0.11,-3.1e-05
2024-07-17 14:44:00,000300.SH,3507.424,3508.299,3506.75,3508.299,1112892952.7999878,636109.0,0.88,0.000251
2024-07-17 14:45:00,000300.SH,3508.318,3508.816,3507.341,3508.801,1206555151.7000122,748762.0,0.5,0.000143
2024-07-17 14:46:00,000300.SH,3508.756,3510.403,3508.417,3510.403,1322563822.6999817,791524.0,1.6,0.000457
2024-07-17 14:47:00,000300.SH,3510.051,3511.118,3510.051,3510.794,1213794747.5,758678.0,0.39,0.000111
2024-07-17 14:48:00,000300.SH,3511.033,3511.573,3508.929,3508.929,1213877257.3000183,703895.0,-1.86,-0.000531
2024-07-17 14:49:00,000300.SH,3508.34,3508.896,3507.784,3508.896,1074095357.399994,637187.0,-0.03,-9e-06
2024-07-17 14:50:00,000300.SH,3508.815,3508.815,3506.518,3506.608,1175072965.7999878,777534.0,-2.29,-0.000652
2024-07-17 14:51:00,000300.SH,3506.67,3507.13,3506.334,3506.407,1274379333.5,713553.0,-0.2,-5.7e-05
2024-07-17 14:52:00,000300.SH,3506.407,3506.407,3505.138,3505.204,1280596885.100006,733259.0,-1.2,-0.000343
2024-07-17 14:53:00,000300.SH,3505.11,3505.474,3504.328,3504.63,1214303710.600006,674920.0,-0.57,-0.000164
2024-07-17 14:54:00,000300.SH,3504.813,3505.064,3504.31,3505.064,1255514583.2999878,687128.0,0.43,0.000124
2024-07-17 14:55:00,000300.SH,3504.384,3504.684,3503.821,3503.911,1290323523.600006,689007.0,-1.15,-0.000329
2024-07-17 14:56:00,000300.SH,3504.031,3504.122,3502.971,3503.641,1351747826.5,779508.0,-0.27,-7.7e-05
2024-07-17 14:57:00,000300.SH,3504.321,3504.33,3504.321,3504.33,45395637.70001221,23665.0,0.69,0.000197
2024-07-17 14:58:00,000300.SH,3504.33,3504.33,3503.455,3503.455,1004005473.2999878,492717.0,-0.88,-0.00025
2024-07-17 14:59:00,000300.SH,3503.455,3503.455,3503.455,3503.455,0.0,0.0,0.0,0.0
2024-07-17 15:00:00,000300.SH,3503.455,3503.455,3503.455,3503.455,0.0,0.0,0.0,0.0
2024-07-18 09:30:00,000300.SH,3483.297,3490.914,3480.771,3485.406,7597590902.1,3906553.0,-18.05,-0.005152
2024-07-18 09:31:00,000300.SH,3485.07,3487.323,3484.243,3484.243,3226786839.299999,1906280.0,-1.16,-0.000334
2024-07-18 09:32:00,000300.SH,3484.554,3484.554,3482.369,3483.266,2869965502.6000004,1674786.0,-0.98,-0.00028
2024-07-18 09:33:00,000300.SH,3483.031,3483.031,3479.654,3479.876,2567516797.799999,1392150.0,-3.39,-0.000973
2024-07-18 09:34:00,000300.SH,3479.809,3479.809,3477.075,3477.075,2389822875.1000023,1483672.0,-2.8,-0.000805
2024-07-18 09:35:00,000300.SH,3476.897,3480.084,3475.723,3479.146,2554539100.699997,1557465.0,2.07,0.000596
2024-07-18 09:36:00,000300.SH,3478.712,3484.609,3478.712,3483.795,2359411362.700001,1319935.0,4.65,0.001336
2024-07-18 09:37:00,000300.SH,3483.881,3484.98,3483.347,3483.469,1863013132.2999992,958301.0,-0.33,-9.4e-05
2024-07-18 09:38:00,000300.SH,3483.708,3486.394,3482.83,3486.176,1924559273.2000008,981920.0,2.71,0.000777
2024-07-18 09:39:00,000300.SH,3486.138,3487.128,3485.052,3485.755,1957358745.4000015,1022757.0,-0.42,-0.000121
2024-07-18 09:40:00,000300.SH,3486.258,3487.805,3485.796,3486.544,1855134097.8999977,1059347.0,0.79,0.000226
2024-07-18 09:41:00,000300.SH,3485.362,3487.475,3484.507,3486.239,1751540729.4000015,911641.0,-0.3,-8.7e-05
2024-07-18 09:42:00,000300.SH,3486.889,3488.112,3486.889,3487.195,1539594071.9000015,823018.0,0.96,0.000274
2024-07-18 09:43:00,000300.SH,3487.691,3489.502,3486.655,3488.865,1617261285.7999954,808313.0,1.67,0.000479
2024-07-18 09:44:00,000300.SH,3488.813,3490.186,3488.391,3489.305,1596349598.600006,850476.0,0.44,0.000126
2024-07-18 09:45:00,000300.SH,3489.389,3489.695,3487.373,3487.502,2054978013.5999985,1036581.0,-1.8,-0.000517
2024-07-18 09:46:00,000300.SH,3486.725,3486.725,3483.688,3485.764,1907008743.4000015,1068372.0,-1.74,-0.000498
2024-07-18 09:47:00,000300.SH,3486.384,3488.684,3486.384,3487.196,1715456041.0999985,866598.0,1.43,0.000411
2024-07-18 09:48:00,000300.SH,3487.395,3487.618,3485.196,3485.196,1553784992.199997,838357.0,-2.0,-0.000574
2024-07-18 09:49:00,000300.SH,3485.131,3486.026,3485.131,3485.287,1574496080.300003,918615.0,0.09,2.6e-05
2024-07-18 09:50:00,000300.SH,3484.96,3484.96,3481.889,3481.889,1620421652.0,954498.0,-3.4,-0.000975
2024-07-18 09:51:00,000300.SH,3482.185,3483.452,3481.829,3482.473,1249222499.699997,621173.0,0.58,0.000168
2024-07-18 09:52:00,000300.SH,3482.349,3483.396,3481.989,3482.702,1291557424.2000046,624018.0,0.23,6.6e-05
2024-07-18 09:53:00,000300.SH,3483.599,3487.325,3483.599,3487.325,1432735219.0999985,774791.0,4.62,0.001327
2024-07-18 09:54:00,000300.SH,3487.817,3490.714,3487.817,3490.714,1156792103.0999985,645978.0,3.39,0.000972
2024-07-18 09:55:00,000300.SH,3490.877,3491.311,3489.725,3490.151,1471192383.300003,775703.0,-0.56,-0.000161
2024-07-18 09:56:00,000300.SH,3490.773,3491.78,3490.232,3490.561,1334622262.399994,645097.0,0.41,0.000117
2024-07-18 09:57:00,000300.SH,3490.97,3491.786,3490.35,3491.786,1182664650.600006,634069.0,1.22,0.000351
2024-07-18 09:58:00,000300.SH,3491.668,3491.74,3489.978,3490.095,1241560069.0999985,675487.0,-1.69,-0.000484
2024-07-18 09:59:00,000300.SH,3490.097,3491.308,3489.391,3490.424,1418434371.9000015,795196.0,0.33,9.4e-05
2024-07-18 10:00:00,000300.SH,3490.418,3490.418,3487.664,3488.741,1655901642.5999985,973371.0,-1.68,-0.000482
2024-07-18 10:01:00,000300.SH,3488.819,3489.147,3487.73,3487.923,1367225869.0,720664.0,-0.82,-0.000234
2024-07-18 10:02:00,000300.SH,3488.504,3488.504,3486.81,3486.981,1188824358.4000015,656206.0,-0.94,-0.00027
2024-07-18 10:03:00,000300.SH,3487.038,3487.038,3484.907,3484.907,1113437324.5999985,755151.0,-2.07,-0.000595
2024-07-18 10:04:00,000300.SH,3484.948,3485.888,3484.067,3484.067,1354133946.5999985,844429.0,-0.84,-0.000241
2024-07-18 10:05:00,000300.SH,3484.213,3484.807,3483.51,3483.767,1219866577.300003,556100.0,-0.3,-8.6e-05
2024-07-18 10:06:00,000300.SH,3484.006,3486.856,3483.981,3485.488,1406709549.300003,862192.0,1.72,0.000494
2024-07-18 10:07:00,000300.SH,3485.306,3485.306,3484.126,3484.481,1153809539.0999908,535057.0,-1.01,-0.000289
2024-07-18 10:08:00,000300.SH,3484.454,3485.798,3483.951,3485.01,1100940024.600006,559563.0,0.53,0.000152
2024-07-18 10:09:00,000300.SH,3485.271,3485.718,3483.948,3485.417,966502508.8999939,457200.0,0.41,0.000117
2024-07-18 10:10:00,000300.SH,3485.436,3485.513,3484.087,3485.513,820426374.800003,452788.0,0.1,2.8e-05
2024-07-18 10:11:00,000300.SH,3486.499,3486.586,3485.278,3486.026,975419040.800003,554116.0,0.51,0.000147
2024-07-18 10:12:00,000300.SH,3485.742,3485.909,3484.78,3485.909,1081673037.899994,548589.0,-0.12,-3.4e-05
2024-07-18 10:13:00,000300.SH,3486.121,3486.183,3484.07,3484.07,1053737737.0,535211.0,-1.84,-0.000528
2024-07-18 10:14:00,000300.SH,3483.99,3484.857,3483.453,3484.704,1130183371.600006,580071.0,0.63,0.000182
2024-07-18 10:15:00,000300.SH,3484.678,3484.678,3483.456,3483.456,895258744.699997,463949.0,-1.25,-0.000358
2024-07-18 10:16:00,000300.SH,3483.794,3483.794,3482.518,3483.308,984200528.699997,542293.0,-0.15,-4.2e-05
2024-07-18 10:17:00,000300.SH,3483.071,3483.071,3481.39,3481.631,976834905.300003,486992.0,-1.68,-0.000481
2024-07-18 10:18:00,000300.SH,3481.498,3482.691,3481.261,3481.467,1023554439.3999939,511783.0,-0.16,-4.7e-05
2024-07-18 10:19:00,000300.SH,3481.295,3482.579,3480.459,3480.459,953007296.0,444834.0,-1.01,-0.00029
2024-07-18 10:20:00,000300.SH,3480.247,3480.867,3479.051,3479.67,974533739.1000061,533355.0,-0.79,-0.000227
2024-07-18 10:21:00,000300.SH,3479.915,3483.172,3479.915,3482.559,1051749238.800003,608899.0,2.89,0.00083
2024-07-18 10:22:00,000300.SH,3482.917,3482.917,3481.068,3481.068,715989631.5999908,392266.0,-1.49,-0.000428
2024-07-18 10:23:00,000300.SH,3481.326,3481.326,3478.959,3478.959,783423740.1000061,524519.0,-2.11,-0.000606
2024-07-18 10:24:00,000300.SH,3478.964,3480.494,3478.508,3478.508,818105187.8999939,468779.0,-0.45,-0.00013
2024-07-18 10:25:00,000300.SH,3478.179,3478.966,3477.671,3478.326,735548059.2000122,405838.0,-0.18,-5.2e-05
2024-07-18 10:26:00,000300.SH,3477.982,3482.582,3477.871,3482.402,1053432179.5,652422.0,4.08,0.001172
2024-07-18 10:27:00,000300.SH,3483.148,3483.169,3481.283,3482.132,946392325.0,505454.0,-0.27,-7.8e-05
2024-07-18 10:28:00,000300.SH,3482.256,3482.72,3481.39,3482.049,1029665468.3999939,501493.0,-0.08,-2.4e-05
2024-07-18 10:29:00,000300.SH,3481.67,3482.906,3481.224,3482.616,855605124.1000061,438213.0,0.57,0.000163
2024-07-18 10:30:00,000300.SH,3483.02,3483.593,3482.044,3483.073,879843505.0,512184.0,0.46,0.000131
2024-07-18 10:31:00,000300.SH,3483.01,3484.071,3482.372,3482.684,810519209.0999908,511876.0,-0.39,-0.000112
2024-07-18 10:32:00,000300.SH,3483.249,3483.249,3481.873,3482.946,701514334.199997,358985.0,0.26,7.5e-05
2024-07-18 10:33:00,000300.SH,3483.02,3483.094,3480.698,3480.698,701381767.300003,401146.0,-2.25,-0.000645
2024-07-18 10:34:00,000300.SH,3480.694,3481.31,3480.183,3480.314,762142157.1000061,491437.0,-0.38,-0.00011
2024-07-18 10:35:00,000300.SH,3480.44,3481.398,3480.202,3481.398,720337623.199997,402506.0,1.08,0.000311
2024-07-18 10:36:00,000300.SH,3481.012,3481.345,3480.178,3480.178,733840337.300003,397144.0,-1.22,-0.00035
2024-07-18 10:37:00,000300.SH,3480.273,3481.824,3479.864,3481.745,752551346.5,513994.0,1.57,0.00045
2024-07-18 10:38:00,000300.SH,3481.916,3481.916,3479.953,3480.734,586184527.699997,354036.0,-1.01,-0.00029
2024-07-18 10:39:00,000300.SH,3480.739,3481.173,3480.603,3480.795,551950659.300003,306747.0,0.06,1.8e-05
2024-07-18 10:40:00,000300.SH,3480.483,3480.96,3480.257,3480.63,575525491.0,331186.0,-0.16,-4.7e-05
2024-07-18 10:41:00,000300.SH,3480.255,3480.286,3479.66,3479.803,471640070.80000305,240104.0,-0.83,-0.000238
2024-07-18 10:42:00,000300.SH,3479.738,3479.786,3479.034,3479.158,523311059.2999878,271869.0,-0.64,-0.000185
2024-07-18 10:43:00,000300.SH,3479.369,3479.369,3477.613,3477.778,623787387.0,313705.0,-1.38,-0.000397
2024-07-18 10:44:00,000300.SH,3477.966,3478.605,3476.908,3478.501,731329920.0,444678.0,0.72,0.000208
2024-07-18 10:45:00,000300.SH,3478.434,3478.522,3477.362,3477.429,514607909.5,273578.0,-1.07,-0.000308
2024-07-18 10:46:00,000300.SH,3477.478,3477.836,3477.318,3477.359,542108790.6000061,289098.0,-0.07,-2e-05
2024-07-18 10:47:00,000300.SH,3477.505,3477.505,3477.068,3477.222,544322337.699997,310932.0,-0.14,-3.9e-05
2024-07-18 10:48:00,000300.SH,3477.245,3478.964,3476.775,3478.777,652567082.199997,368355.0,1.55,0.000447
2024-07-18 10:49:00,000300.SH,3478.641,3478.641,3476.862,3477.03,558884333.300003,267622.0,-1.75,-0.000502
2024-07-18 10:50:00,000300.SH,3477.301,3478.001,3477.301,3477.733,480627369.80000305,241149.0,0.7,0.000202
2024-07-18 10:51:00,000300.SH,3477.866,3477.866,3476.575,3476.575,554428323.3999939,276369.0,-1.16,-0.000333
2024-07-18 10:52:00,000300.SH,3476.535,3482.102,3476.535,3482.102,856653224.5,574156.0,5.53,0.00159
2024-07-18 10:53:00,000300.SH,3482.338,3483.435,3481.803,3482.551,638931256.5,346138.0,0.45,0.000129
2024-07-18 10:54:00,000300.SH,3482.565,3485.662,3482.514,3485.545,622750208.6000061,321406.0,2.99,0.00086
2024-07-18 10:55:00,000300.SH,3485.385,3486.703,3485.256,3486.703,684780106.199997,476339.0,1.16,0.000332
2024-07-18 10:56:00,000300.SH,3486.972,3488.847,3486.277,3488.182,629127745.0,370155.0,1.48,0.000424
2024-07-18 10:57:00,000300.SH,3488.104,3488.782,3487.068,3488.782,648992396.800003,344938.0,0.6,0.000172
2024-07-18 10:58:00,000300.SH,3488.378,3490.942,3488.378,3490.268,721376554.6000061,385774.0,1.49,0.000426
2024-07-18 10:59:00,000300.SH,3489.955,3492.669,3489.955,3492.521,799509387.7999878,478669.0,2.25,0.000646
2024-07-18 11:00:00,000300.SH,3492.97,3495.046,3492.521,3494.689,1157937080.100006,797442.0,2.17,0.000621
2024-07-18 11:01:00,000300.SH,3495.072,3496.48,3494.362,3495.875,1015737277.199997,649619.0,1.19,0.000339
2024-07-18 11:02:00,000300.SH,3496.65,3497.03,3495.021,3495.366,1023582171.1000061,588559.0,-0.51,-0.000146
2024-07-18 11:03:00,000300.SH,3494.61,3494.61,3493.302,3493.511,767531955.5,515652.0,-1.86,-0.000531
2024-07-18 11:04:00,000300.SH,3493.524,3494.703,3492.177,3492.648,673571827.3999939,356915.0,-0.86,-0.000247
2024-07-18 11:05:00,000300.SH,3493.117,3494.119,3491.356,3494.119,608857165.6000061,358592.0,1.47,0.000421
2024-07-18 11:06:00,000300.SH,3494.883,3496.205,3494.583,3495.078,652632210.8999939,315370.0,0.96,0.000274
2024-07-18 11:07:00,000300.SH,3495.287,3495.745,3494.891,3495.556,557916184.5,307529.0,0.48,0.000137
2024-07-18 11:08:00,000300.SH,3495.241,3495.547,3493.174,3494.0,732142215.4000092,431270.0,-1.56,-0.000445
2024-07-18 11:09:00,000300.SH,3494.2,3494.831,3493.622,3494.276,628827740.699997,308233.0,0.28,7.9e-05
2024-07-18 11:10:00,000300.SH,3494.104,3494.645,3493.28,3494.342,636584123.300003,368473.0,0.07,1.9e-05
2024-07-18 11:11:00,000300.SH,3494.371,3494.526,3493.424,3493.671,541051909.699997,313391.0,-0.67,-0.000192
2024-07-18 11:12:00,000300.SH,3493.917,3495.519,3493.853,3494.678,590278415.800003,300263.0,1.01,0.000288
2024-07-18 11:13:00,000300.SH,3494.721,3494.721,3493.162,3494.227,494360872.3999939,272422.0,-0.45,-0.000129
2024-07-18 11:14:00,000300.SH,3494.064,3495.522,3493.94,3495.448,606493259.699997,341608.0,1.22,0.000349
2024-07-18 11:15:00,000300.SH,3495.163,3497.163,3495.163,3496.941,614181080.4000092,364866.0,1.49,0.000427
2024-07-18 11:16:00,000300.SH,3497.124,3497.124,3495.217,3495.302,707077824.0999908,407860.0,-1.64,-0.000469
2024-07-18 11:17:00,000300.SH,3495.347,3498.005,3495.347,3497.963,548966049.800003,366425.0,2.66,0.000761
2024-07-18 11:18:00,000300.SH,3497.98,3498.089,3497.127,3497.625,587306482.300003,364733.0,-0.34,-9.7e-05
2024-07-18 11:19:00,000300.SH,3498.041,3498.218,3497.296,3497.561,559964137.0,365954.0,-0.06,-1.8e-05
2024-07-18 11:20:00,000300.SH,3497.349,3498.246,3496.947,3498.246,607942914.0,399450.0,0.68,0.000196
2024-07-18 11:21:00,000300.SH,3498.442,3500.855,3498.205,3500.275,720287612.199997,522116.0,2.03,0.00058
2024-07-18 11:22:00,000300.SH,3500.394,3502.081,3499.575,3502.081,613900055.5,389696.0,1.81,0.000516
2024-07-18 11:23:00,000300.SH,3501.61,3503.137,3499.822,3503.137,742026518.6000061,476175.0,1.06,0.000302
2024-07-18 11:24:00,000300.SH,3502.997,3504.159,3501.755,3502.359,678432327.199997,434619.0,-0.78,-0.000222
2024-07-18 11:25:00,000300.SH,3502.591,3503.119,3500.809,3501.28,613293943.8999939,364152.0,-1.08,-0.000308
2024-07-18 11:26:00,000300.SH,3501.099,3503.525,3501.099,3502.223,631578281.5,369470.0,0.94,0.000269
2024-07-18 11:27:00,000300.SH,3502.017,3503.295,3501.601,3502.597,572043969.300003,377183.0,0.37,0.000107
2024-07-18 11:28:00,000300.SH,3502.902,3504.246,3502.698,3503.878,576664617.699997,332024.0,1.28,0.000366
2024-07-18 11:29:00,000300.SH,3503.011,3505.692,3503.011,3505.416,488514029.0,290304.0,1.54,0.000439
2024-07-18 11:30:00,000300.SH,3505.711,3505.711,3505.711,3505.711,12796736.0,7112.0,0.29,8.4e-05
2024-07-18 13:00:00,000300.SH,3505.358,3506.375,3502.303,3505.676,1960572882.300003,1057558.0,-0.03,-1e-05
2024-07-18 13:01:00,000300.SH,3505.684,3508.006,3505.684,3508.006,865996857.699997,463306.0,2.33,0.000665
2024-07-18 13:02:00,000300.SH,3507.743,3509.065,3507.085,3508.856,728004228.699997,390604.0,0.85,0.000242
2024-07-18 13:03:00,000300.SH,3509.149,3510.254,3507.979,3510.254,809090677.300003,426872.0,1.4,0.000398
2024-07-18 13:04:00,000300.SH,3510.173,3512.773,3509.362,3512.773,871464611.199997,478658.0,2.52,0.000718
2024-07-18 13:05:00,000300.SH,3513.109,3515.516,3512.9,3515.031,1513569397.100006,956008.0,2.26,0.000643
2024-07-18 13:06:00,000300.SH,3514.928,3516.365,3513.974,3516.103,1115532545.7999878,578021.0,1.07,0.000305
2024-07-18 13:07:00,000300.SH,3515.563,3518.123,3515.21,3517.673,1122343298.100006,591081.0,1.57,0.000447
2024-07-18 13:08:00,000300.SH,3517.883,3518.508,3514.282,3515.187,1080755484.2000122,1007894.0,-2.49,-0.000707
2024-07-18 13:09:00,000300.SH,3515.164,3516.608,3514.157,3514.2,800562044.2999878,429288.0,-0.99,-0.000281
2024-07-18 13:10:00,000300.SH,3514.416,3514.416,3508.675,3509.227,725328967.5,470997.0,-4.97,-0.001415
2024-07-18 13:11:00,000300.SH,3509.247,3510.186,3509.214,3510.186,533477402.8000183,324699.0,0.96,0.000273
2024-07-18 13:12:00,000300.SH,3510.396,3513.754,3510.396,3512.627,856205662.2999878,537532.0,2.44,0.000695
2024-07-18 13:13:00,000300.SH,3512.971,3512.993,3511.053,3511.161,723960253.0,377091.0,-1.47,-0.000417
2024-07-18 13:14:00,000300.SH,3510.89,3512.755,3510.89,3512.405,688951370.7000122,331045.0,1.24,0.000354
2024-07-18 13:15:00,000300.SH,3512.647,3514.948,3512.647,3514.948,1020533411.7999878,468877.0,2.54,0.000724
2024-07-18 13:16:00,000300.SH,3513.993,3514.468,3512.625,3512.909,783809135.5,395883.0,-2.04,-0.00058
2024-07-18 13:17:00,000300.SH,3512.763,3513.35,3511.985,3511.997,639326597.2000122,323439.0,-0.91,-0.00026
2024-07-18 13:18:00,000300.SH,3512.052,3512.052,3509.584,3510.248,693801756.5,333295.0,-1.75,-0.000498
2024-07-18 13:19:00,000300.SH,3510.461,3512.764,3510.461,3512.61,620036903.5999756,322391.0,2.36,0.000673
2024-07-18 13:20:00,000300.SH,3512.823,3514.631,3512.48,3512.721,776799717.0,448094.0,0.11,3.2e-05
2024-07-18 13:21:00,000300.SH,3513.182,3514.749,3511.828,3514.624,618720187.4000244,352818.0,1.9,0.000542
2024-07-18 13:22:00,000300.SH,3515.043,3515.206,3514.045,3514.119,746325933.0999756,405591.0,-0.5,-0.000144
2024-07-18 13:23:00,000300.SH,3514.106,3514.106,3512.032,3512.032,653411009.8000183,361787.0,-2.09,-0.000594
2024-07-18 13:24:00,000300.SH,3512.298,3513.511,3512.277,3513.017,512764050.6999817,254030.0,0.98,0.00028
2024-07-18 13:25:00,000300.SH,3513.406,3513.494,3511.289,3511.877,658462421.0,353817.0,-1.14,-0.000325
2024-07-18 13:26:00,000300.SH,3511.841,3512.033,3511.546,3511.843,482042248.7000122,280708.0,-0.03,-1e-05
2024-07-18 13:27:00,000300.SH,3511.865,3512.438,3511.709,3511.842,509558775.0,278460.0,-0.0,-0.0
2024-07-18 13:28:00,000300.SH,3512.014,3512.014,3511.298,3511.376,537942237.0,366543.0,-0.47,-0.000133
2024-07-18 13:29:00,000300.SH,3511.262,3511.666,3510.79,3511.63,496220203.2000122,268272.0,0.25,7.2e-05
2024-07-18 13:30:00,000300.SH,3511.736,3514.578,3511.736,3514.497,767768299.5999756,377849.0,2.87,0.000816
2024-07-18 13:31:00,000300.SH,3514.11,3515.816,3513.656,3515.816,848722305.5,516817.0,1.32,0.000375
2024-07-18 13:32:00,000300.SH,3515.758,3516.458,3515.288,3515.62,932103389.8000183,648426.0,-0.2,-5.6e-05
2024-07-18 13:33:00,000300.SH,3516.021,3516.375,3515.549,3516.375,724913337.3999939,377193.0,0.76,0.000215
2024-07-18 13:34:00,000300.SH,3516.278,3516.278,3513.667,3513.667,889340438.6000061,530871.0,-2.71,-0.00077
2024-07-18 13:35:00,000300.SH,3513.901,3515.399,3513.512,3514.764,758282147.1000061,407098.0,1.1,0.000312
